State,Month,Year,Number Fatalities,Weekday (Y/N),Time of Day
VIC,1,2006,1,1,D
WA,1,2006,1,1,D
QLD,1,2006,1,1,D
QLD,1,2006,1,1,D
VIC,1,2006,1,1,D
SA,1,2006,1,1,D
WA,1,2006,1,1,N
QLD,1,2006,1,1,N
NSW,1,2006,1,1,N
WA,1,2006,3,1,N
NSW,1,2006,3,1,N
NSW,1,2006,2,1,N
QLD,1,2006,1,1,N
SA,1,2006,1,1,N
NSW,1,2006,1,1,D
NSW,1,2006,1,1,D
NSW,1,2006,1,1,D
VIC,1,2006,1,1,D
NSW,1,2006,1,1,D
SA,1,2006,1,1,D
QLD,1,2006,1,1,D
NSW,1,2006,3,1,D
WA,1,2006,1,1,N
NSW,1,2006,1,1,N
VIC,1,2006,2,1,N
NSW,1,2006,1,1,N
TAS,1,2006,2,1,N
WA,1,2006,1,1,N
VIC,1,2006,1,1,N
VIC,1,2006,2,1,N
QLD,1,2006,1,1,N
QLD,1,2006,1,1,N
VIC,1,2006,1,1,N
QLD,1,2006,1,1,D
TAS,1,2006,1,1,D
NSW,1,2006,1,1,D
WA,1,2006,2,1,D
QLD,1,2006,1,1,D
VIC,1,2006,1,1,D
WA,1,2006,1,1,D
NSW,1,2006,1,1,N
NT,1,2006,1,1,N
VIC,1,2006,1,1,N
NT,12,2005,1,1,N
WA,12,2005,1,1,N
SA,12,2005,1,1,N
NSW,12,2005,1,1,N
NT,12,2005,1,1,N
WA,12,2005,1,1,N
QLD,12,2005,1,1,D
NSW,12,2005,3,1,D
QLD,12,2005,1,1,D
VIC,12,2005,1,1,D
SA,12,2005,1,1,D
NSW,12,2005,1,1,D
NSW,12,2005,1,1,D
QLD,12,2005,1,1,D
QLD,12,2005,1,1,D
WA,12,2005,1,1,D
TAS,12,2005,1,1,D
QLD,12,2005,1,1,D
WA,12,2005,1,0,N
NSW,12,2005,1,0,N
ACT,12,2005,1,0,N
NSW,12,2005,1,0,N
WA,12,2005,1,0,N
VIC,12,2005,1,0,N
VIC,12,2005,1,0,N
NT,12,2005,1,0,N
SA,12,2005,2,0,N
QLD,12,2005,1,0,N
NSW,12,2005,2,1,D
TAS,12,2005,1,1,D
NT,12,2005,1,1,D
VIC,12,2005,1,1,D
NSW,12,2005,1,1,D
VIC,12,2005,1,1,D
VIC,12,2005,1,1,D
VIC,12,2005,1,1,D
NSW,12,2005,1,1,D
VIC,12,2005,1,1,D
NSW,12,2005,1,1,D
VIC,12,2005,1,1,D
WA,12,2005,1,1,D
NSW,12,2005,1,1,N
QLD,12,2005,1,1,N
VIC,12,2005,1,1,N
NSW,12,2005,1,1,N
VIC,12,2005,3,1,N
QLD,12,2005,1,0,N
NSW,12,2005,1,0,N
QLD,12,2005,1,0,N
NSW,12,2005,1,0,N
QLD,12,2005,1,0,N
VIC,12,2005,2,0,N
NSW,12,2005,1,0,N
SA,12,2005,1,0,D
NSW,12,2005,1,0,D
QLD,12,2005,1,0,D
NSW,12,2005,1,0,D
NSW,12,2005,3,0,D
QLD,12,2005,1,0,D
VIC,12,2005,1,0,D
NSW,12,2005,1,0,D
VIC,12,2005,1,0,D
TAS,12,2005,1,0,D
NSW,12,2005,1,0,D
WA,12,2005,1,0,D
SA,12,2005,1,0,D
TAS,12,2005,1,0,D
QLD,12,2005,1,0,D
WA,12,2005,2,0,D
NSW,12,2005,1,0,D
VIC,12,2005,1,0,D
WA,12,2005,1,0,D
NSW,12,2005,1,0,N
QLD,12,2005,1,0,N
VIC,12,2005,1,0,N
QLD,12,2005,1,0,N
SA,12,2005,2,0,N
QLD,12,2005,1,0,N
QLD,12,2005,2,0,N
QLD,12,2005,1,0,N
SA,12,2005,2,0,D
NSW,12,2005,1,0,D
QLD,12,2005,1,0,D
NSW,12,2005,2,0,D
VIC,12,2005,1,0,D
VIC,12,2005,1,0,D
VIC,12,2005,1,0,N
NSW,12,2005,1,0,N
SA,12,2005,2,1,N
SA,12,2005,1,1,N
WA,12,2005,1,1,N
NSW,12,2005,1,1,D
VIC,12,2005,1,1,D
NSW,12,2005,1,1,D
QLD,12,2005,1,1,D
QLD,12,2005,1,1,D
QLD,12,2005,1,1,D
QLD,12,2005,1,1,D
VIC,12,2005,1,1,D
VIC,12,2005,1,1,D
QLD,12,2005,1,1,D
QLD,12,2005,1,1,D
VIC,12,2005,1,1,D
NSW,12,2005,1,1,N
WA,12,2005,1,1,N
VIC,12,2005,1,1,N
VIC,12,2005,1,1,N
NSW,12,2005,2,1,D
NSW,12,2005,1,1,D
VIC,12,2005,1,1,D
WA,12,2005,1,1,D
QLD,12,2005,1,1,D
QLD,12,2005,1,1,D
QLD,12,2005,1,1,D
NSW,12,2005,1,1,D
QLD,12,2005,1,1,D
VIC,12,2005,1,1,D
SA,12,2005,1,1,D
TAS,12,2005,1,1,D
VIC,12,2005,1,1,D
QLD,12,2005,2,1,D
WA,12,2005,1,1,D
NSW,12,2005,1,1,D
QLD,12,2005,1,1,N
QLD,12,2005,1,1,N
VIC,12,2005,1,1,N
NSW,12,2005,1,1,N
VIC,12,2005,1,1,N
VIC,12,2005,1,1,D
NSW,12,2005,2,1,D
QLD,12,2005,1,1,D
VIC,12,2005,1,1,D
WA,12,2005,1,1,D
QLD,12,2005,1,1,D
TAS,12,2005,2,1,D
VIC,12,2005,1,1,D
TAS,12,2005,1,1,D
NSW,12,2005,2,1,N
NSW,12,2005,1,1,N
NT,12,2005,1,1,N
NSW,12,2005,1,1,N
QLD,12,2005,1,1,N
WA,11,2005,2,1,N
NSW,11,2005,1,1,N
VIC,11,2005,1,1,D
SA,11,2005,1,1,D
SA,11,2005,1,1,D
NSW,11,2005,1,1,D
NSW,11,2005,1,1,D
WA,11,2005,1,1,D
QLD,11,2005,1,0,N
QLD,11,2005,1,0,N
QLD,11,2005,1,0,N
QLD,11,2005,1,0,N
NSW,11,2005,1,0,N
QLD,11,2005,1,0,N
NSW,11,2005,1,0,N
NT,11,2005,1,1,Unknown
QLD,11,2005,1,0,N
VIC,11,2005,1,1,D
NSW,11,2005,1,1,D
NSW,11,2005,4,1,D
TAS,11,2005,1,1,D
NSW,11,2005,1,1,D
QLD,11,2005,1,1,N
QLD,11,2005,3,1,N
QLD,11,2005,1,1,N
VIC,11,2005,1,1,N
NSW,11,2005,1,1,N
WA,11,2005,1,0,N
WA,11,2005,1,0,D
NSW,11,2005,2,0,D
TAS,11,2005,1,0,D
NSW,11,2005,1,0,D
VIC,11,2005,1,0,D
SA,11,2005,2,0,D
VIC,11,2005,1,0,D
NSW,11,2005,2,0,D
VIC,11,2005,2,0,D
VIC,11,2005,1,0,D
NSW,11,2005,1,0,N
TAS,11,2005,1,0,N
NSW,11,2005,1,0,N
WA,11,2005,1,0,N
NSW,11,2005,1,0,N
NSW,11,2005,1,0,N
NSW,11,2005,1,0,N
NSW,11,2005,1,0,N
QLD,11,2005,1,0,N
VIC,11,2005,1,0,N
QLD,11,2005,1,0,N
NSW,11,2005,1,0,N
NSW,11,2005,1,0,N
SA,11,2005,1,0,N
TAS,11,2005,1,0,N
NSW,11,2005,1,0,N
NSW,11,2005,1,0,D
TAS,11,2005,1,0,D
QLD,11,2005,1,0,D
VIC,11,2005,1,0,D
QLD,11,2005,1,0,D
SA,11,2005,1,0,D
VIC,11,2005,1,0,D
QLD,11,2005,1,0,D
QLD,11,2005,1,0,D
ACT,11,2005,1,0,D
TAS,11,2005,1,0,D
QLD,11,2005,1,0,N
VIC,11,2005,1,0,N
VIC,11,2005,1,0,N
NSW,11,2005,1,0,N
VIC,11,2005,1,1,N
SA,11,2005,1,1,N
NSW,11,2005,1,1,D
WA,11,2005,1,1,D
NSW,11,2005,1,1,D
ACT,11,2005,1,1,D
QLD,11,2005,1,1,D
QLD,11,2005,1,1,D
SA,11,2005,2,1,N
WA,11,2005,1,1,N
WA,11,2005,1,1,N
VIC,11,2005,1,1,N
VIC,11,2005,1,1,N
QLD,11,2005,2,1,N
WA,11,2005,1,1,N
QLD,11,2005,1,1,D
SA,11,2005,1,1,D
WA,11,2005,1,1,D
NSW,11,2005,1,1,D
QLD,11,2005,1,1,N
SA,11,2005,1,1,N
NSW,11,2005,1,1,N
NSW,11,2005,1,1,N
SA,11,2005,1,1,N
VIC,11,2005,1,1,N
QLD,11,2005,1,1,D
QLD,11,2005,1,1,D
NT,11,2005,1,1,D
WA,11,2005,1,1,D
SA,11,2005,1,1,D
NT,11,2005,1,1,D
QLD,11,2005,4,1,D
NSW,11,2005,1,1,N
NSW,11,2005,1,1,N
WA,11,2005,1,1,N
NSW,11,2005,1,1,N
NSW,11,2005,1,1,N
SA,11,2005,1,1,N
NT,11,2005,2,1,Unknown
VIC,10,2005,1,1,N
QLD,10,2005,1,1,N
NT,10,2005,1,1,N
VIC,10,2005,1,1,N
QLD,10,2005,1,1,N
VIC,10,2005,1,1,D
VIC,10,2005,1,1,D
SA,10,2005,1,1,D
WA,10,2005,1,1,D
VIC,10,2005,1,1,D
QLD,10,2005,1,1,D
VIC,10,2005,1,1,D
NSW,10,2005,1,1,D
NSW,10,2005,1,1,D
NSW,10,2005,1,1,D
QLD,10,2005,1,1,D
VIC,10,2005,1,1,D
NSW,10,2005,1,1,D
QLD,10,2005,1,1,D
NSW,10,2005,1,0,N
TAS,10,2005,1,0,N
TAS,10,2005,1,0,N
NT,10,2005,1,0,N
NSW,10,2005,1,0,N
NSW,10,2005,1,0,N
NSW,10,2005,1,0,N
VIC,10,2005,1,0,N
NSW,10,2005,1,0,N
VIC,10,2005,1,0,N
VIC,10,2005,1,0,N
VIC,10,2005,1,1,D
NSW,10,2005,1,1,D
VIC,10,2005,1,1,D
SA,10,2005,1,1,D
NSW,10,2005,1,1,D
VIC,10,2005,1,1,D
QLD,10,2005,1,1,D
VIC,10,2005,1,1,N
QLD,10,2005,2,1,N
NT,10,2005,1,1,N
VIC,10,2005,1,0,N
WA,10,2005,1,0,N
VIC,10,2005,1,0,N
QLD,10,2005,1,0,N
QLD,10,2005,1,0,N
NSW,10,2005,2,0,D
WA,10,2005,1,0,D
VIC,10,2005,1,0,D
NSW,10,2005,1,0,D
TAS,10,2005,1,0,D
SA,10,2005,1,0,D
QLD,10,2005,1,0,D
QLD,10,2005,1,0,D
QLD,10,2005,1,0,D
NSW,10,2005,1,0,D
ACT,10,2005,1,0,D
QLD,10,2005,1,0,D
QLD,10,2005,1,0,D
QLD,10,2005,1,0,D
NSW,10,2005,1,0,N
NSW,10,2005,1,0,N
VIC,10,2005,1,0,N
QLD,10,2005,1,0,N
WA,10,2005,1,0,N
NSW,10,2005,1,0,N
QLD,10,2005,1,0,N
QLD,10,2005,1,0,N
VIC,10,2005,1,0,N
VIC,10,2005,1,0,N
NSW,10,2005,1,0,N
NSW,10,2005,1,0,D
NSW,10,2005,2,0,D
VIC,10,2005,1,0,D
QLD,10,2005,1,0,D
SA,10,2005,1,0,D
NSW,10,2005,1,0,N
NSW,10,2005,1,0,N
QLD,10,2005,1,1,D
WA,10,2005,1,1,D
TAS,10,2005,1,1,D
NSW,10,2005,1,1,D
VIC,10,2005,1,1,D
QLD,10,2005,1,1,D
NSW,10,2005,1,1,D
WA,10,2005,1,1,D
QLD,10,2005,1,1,D
SA,10,2005,1,1,D
NSW,10,2005,1,1,N
NSW,10,2005,1,1,N
VIC,10,2005,1,1,N
NSW,10,2005,1,1,N
VIC,10,2005,1,1,N
NSW,10,2005,1,1,N
QLD,10,2005,1,1,N
NSW,10,2005,1,1,D
QLD,10,2005,1,1,D
WA,10,2005,1,1,D
NSW,10,2005,1,1,D
NSW,10,2005,1,1,D
SA,10,2005,1,1,D
QLD,10,2005,1,1,D
QLD,10,2005,2,1,D
NSW,10,2005,1,1,D
ACT,10,2005,1,1,D
VIC,10,2005,1,1,D
VIC,10,2005,2,1,D
WA,10,2005,1,1,D
VIC,10,2005,1,1,D
NSW,10,2005,1,1,N
SA,10,2005,1,1,N
VIC,10,2005,1,1,N
NSW,10,2005,1,1,N
NSW,10,2005,1,1,N
VIC,10,2005,1,1,N
NSW,10,2005,1,1,N
QLD,10,2005,1,1,D
NSW,10,2005,1,1,D
VIC,10,2005,1,1,D
WA,10,2005,1,1,D
QLD,10,2005,1,1,D
VIC,10,2005,1,1,D
NSW,10,2005,1,1,D
VIC,10,2005,1,1,D
SA,10,2005,1,1,N
NSW,9,2005,1,1,N
VIC,9,2005,1,1,N
NSW,9,2005,1,1,N
NSW,9,2005,1,1,N
NSW,9,2005,1,1,N
NSW,9,2005,1,1,D
NSW,9,2005,1,1,D
WA,9,2005,1,1,D
TAS,9,2005,1,1,D
TAS,9,2005,2,1,D
WA,9,2005,1,1,D
VIC,9,2005,1,1,D
NSW,9,2005,1,1,D
NT,9,2005,1,0,N
VIC,9,2005,1,0,N
NSW,9,2005,1,0,N
WA,9,2005,1,0,N
QLD,9,2005,1,0,N
NSW,9,2005,1,0,N
WA,9,2005,1,0,N
NT,9,2005,1,0,N
QLD,9,2005,1,0,N
WA,9,2005,1,0,N
WA,9,2005,1,1,D
SA,9,2005,1,1,D
VIC,9,2005,1,1,D
NSW,9,2005,1,1,D
QLD,9,2005,1,1,D
SA,9,2005,1,1,D
NSW,9,2005,1,1,D
NSW,9,2005,1,1,D
VIC,9,2005,1,1,D
NSW,9,2005,3,1,D
VIC,9,2005,1,1,D
NSW,9,2005,1,1,D
NSW,9,2005,1,1,D
NT,9,2005,1,1,N
ACT,9,2005,1,1,N
NT,9,2005,1,1,N
NT,9,2005,1,1,N
NSW,9,2005,1,0,N
NSW,9,2005,1,0,N
NSW,9,2005,1,0,N
QLD,9,2005,1,0,N
VIC,9,2005,1,0,N
QLD,9,2005,1,0,D
VIC,9,2005,1,0,D
NSW,9,2005,1,0,D
SA,9,2005,1,0,D
QLD,9,2005,1,0,D
NSW,9,2005,1,0,D
QLD,9,2005,1,0,D
VIC,9,2005,1,0,D
NT,9,2005,1,0,D
WA,9,2005,1,0,D
QLD,9,2005,3,0,D
QLD,9,2005,1,0,D
NSW,9,2005,1,0,D
NSW,9,2005,1,0,D
NSW,9,2005,1,0,D
VIC,9,2005,1,0,N
NSW,9,2005,1,0,N
ACT,9,2005,1,0,N
WA,9,2005,1,0,N
NSW,9,2005,1,0,D
WA,9,2005,1,0,D
VIC,9,2005,1,0,D
SA,9,2005,1,0,D
WA,9,2005,1,0,D
VIC,9,2005,1,0,D
VIC,9,2005,1,0,D
QLD,9,2005,1,0,D
VIC,9,2005,1,0,D
TAS,9,2005,1,0,D
VIC,9,2005,2,0,N
NSW,9,2005,2,0,N
NSW,9,2005,1,0,N
VIC,9,2005,1,0,N
QLD,9,2005,1,0,N
WA,9,2005,3,0,N
SA,9,2005,1,1,N
NSW,9,2005,1,1,N
SA,9,2005,1,1,D
NSW,9,2005,1,1,D
QLD,9,2005,1,1,D
WA,9,2005,1,1,D
SA,9,2005,1,1,D
VIC,9,2005,1,1,D
NSW,9,2005,2,1,D
QLD,9,2005,1,1,D
WA,9,2005,1,1,D
QLD,9,2005,1,1,D
QLD,9,2005,1,1,D
NSW,9,2005,1,1,D
NSW,9,2005,1,1,N
WA,9,2005,1,1,N
VIC,9,2005,1,1,N
NSW,9,2005,1,1,N
QLD,9,2005,1,1,N
NT,9,2005,1,1,D
NSW,9,2005,1,1,D
QLD,9,2005,1,1,D
VIC,9,2005,2,1,D
VIC,9,2005,1,1,D
NSW,9,2005,2,1,D
QLD,9,2005,1,1,D
VIC,9,2005,1,1,D
VIC,9,2005,1,1,N
TAS,9,2005,1,1,N
NT,9,2005,1,1,N
WA,9,2005,1,1,N
QLD,9,2005,1,1,N
QLD,9,2005,1,1,D
ACT,9,2005,1,1,D
VIC,9,2005,1,1,D
NSW,9,2005,1,1,D
NSW,9,2005,1,1,D
QLD,9,2005,1,1,D
WA,9,2005,1,1,D
NSW,9,2005,1,1,D
SA,9,2005,1,1,D
QLD,9,2005,1,1,N
QLD,9,2005,1,1,N
NSW,9,2005,1,1,N
VIC,8,2005,1,1,N
QLD,8,2005,1,1,N
NSW,8,2005,1,1,N
QLD,8,2005,1,1,D
SA,8,2005,1,1,D
NSW,8,2005,1,1,D
VIC,8,2005,1,1,D
NSW,8,2005,1,1,D
QLD,8,2005,1,1,D
NSW,8,2005,1,1,D
QLD,8,2005,1,1,D
QLD,8,2005,1,1,D
NSW,8,2005,1,0,N
VIC,8,2005,1,0,N
WA,8,2005,1,0,N
VIC,8,2005,1,0,N
QLD,8,2005,1,0,N
SA,8,2005,1,0,N
NSW,8,2005,1,0,N
ACT,8,2005,1,0,N
NSW,8,2005,1,0,N
QLD,8,2005,1,0,N
WA,8,2005,1,0,N
VIC,8,2005,1,0,N
VIC,8,2005,1,1,D
WA,8,2005,1,1,D
NSW,8,2005,1,1,D
NSW,8,2005,1,1,D
NSW,8,2005,1,1,D
NSW,8,2005,1,1,D
NSW,8,2005,1,1,D
NSW,8,2005,1,1,D
WA,8,2005,1,1,D
VIC,8,2005,1,1,D
WA,8,2005,1,1,D
QLD,8,2005,1,1,N
QLD,8,2005,1,1,N
QLD,8,2005,1,1,N
NSW,8,2005,1,1,N
NSW,8,2005,1,1,N
NSW,8,2005,1,1,N
SA,8,2005,3,0,N
NSW,8,2005,1,0,N
TAS,8,2005,1,0,N
VIC,8,2005,1,0,N
QLD,8,2005,1,0,N
VIC,8,2005,1,0,N
QLD,8,2005,1,0,N
VIC,8,2005,1,0,N
VIC,8,2005,1,0,N
NSW,8,2005,1,0,N
QLD,8,2005,1,0,D
SA,8,2005,1,0,D
NT,8,2005,1,0,D
NSW,8,2005,1,0,D
WA,8,2005,1,0,D
NSW,8,2005,2,0,D
QLD,8,2005,2,0,D
QLD,8,2005,1,0,D
TAS,8,2005,1,0,D
QLD,8,2005,2,0,D
QLD,8,2005,1,0,D
WA,8,2005,1,0,D
NT,8,2005,1,0,D
NSW,8,2005,1,0,N
WA,8,2005,1,0,N
NSW,8,2005,1,0,N
TAS,8,2005,1,0,N
QLD,8,2005,4,0,N
VIC,8,2005,1,0,N
QLD,8,2005,1,0,N
NT,8,2005,1,0,N
SA,8,2005,1,0,D
SA,8,2005,1,0,D
QLD,8,2005,1,0,D
QLD,8,2005,1,0,D
VIC,8,2005,1,0,D
NSW,8,2005,3,0,D
NT,8,2005,1,0,D
SA,8,2005,1,0,D
WA,8,2005,1,0,D
WA,8,2005,1,0,D
NSW,8,2005,1,0,D
NSW,8,2005,1,0,N
WA,8,2005,1,0,N
VIC,8,2005,1,0,N
NT,8,2005,1,1,N
NSW,8,2005,1,1,N
WA,8,2005,1,1,N
NSW,8,2005,1,1,D
QLD,8,2005,1,1,D
VIC,8,2005,1,1,D
QLD,8,2005,1,1,D
WA,8,2005,2,1,D
QLD,8,2005,1,1,D
WA,8,2005,1,1,D
NSW,8,2005,1,1,D
VIC,8,2005,2,1,D
VIC,8,2005,1,1,D
QLD,8,2005,1,1,N
NSW,8,2005,1,1,N
NSW,8,2005,1,1,N
VIC,8,2005,1,1,N
VIC,8,2005,1,1,N
VIC,8,2005,1,1,N
NT,8,2005,1,1,N
QLD,8,2005,1,1,D
NT,8,2005,1,1,D
QLD,8,2005,1,1,D
SA,8,2005,1,1,D
QLD,8,2005,1,1,D
QLD,8,2005,1,1,D
WA,8,2005,2,1,D
NSW,8,2005,1,1,D
VIC,8,2005,1,1,D
NSW,8,2005,1,1,D
QLD,8,2005,2,1,D
QLD,8,2005,1,1,N
QLD,8,2005,1,1,N
NSW,8,2005,1,1,N
WA,8,2005,1,1,N
QLD,8,2005,1,1,N
SA,8,2005,1,1,N
QLD,8,2005,1,1,D
NSW,8,2005,1,1,D
NSW,8,2005,1,1,D
WA,8,2005,1,1,D
VIC,8,2005,1,1,D
SA,8,2005,2,1,D
QLD,8,2005,1,1,N
VIC,8,2005,2,1,N
NSW,8,2005,2,1,N
SA,8,2005,1,1,N
QLD,8,2005,1,1,N
VIC,7,2005,1,1,N
SA,7,2005,1,1,D
QLD,7,2005,1,1,D
VIC,7,2005,1,1,D
NSW,7,2005,1,1,D
NSW,7,2005,1,1,D
SA,7,2005,1,1,D
NSW,7,2005,1,1,D
NSW,7,2005,1,1,D
SA,7,2005,1,1,D
NSW,7,2005,1,1,D
NSW,7,2005,1,1,D
NSW,7,2005,1,1,D
NSW,7,2005,1,1,D
NSW,7,2005,1,0,N
NSW,7,2005,1,0,N
WA,7,2005,1,0,N
VIC,7,2005,2,0,N
QLD,7,2005,1,0,N
NSW,7,2005,1,0,N
WA,7,2005,1,0,N
VIC,7,2005,1,0,N
SA,7,2005,1,0,N
WA,7,2005,1,0,N
NSW,7,2005,1,1,D
NSW,7,2005,1,1,D
NSW,7,2005,1,1,D
QLD,7,2005,1,1,D
NSW,7,2005,1,1,D
WA,7,2005,1,1,D
NSW,7,2005,1,1,N
VIC,7,2005,2,1,N
VIC,7,2005,1,1,N
NT,7,2005,1,0,N
ACT,7,2005,1,0,N
VIC,7,2005,1,0,N
SA,7,2005,1,0,N
NSW,7,2005,1,0,N
NSW,7,2005,2,0,N
NT,7,2005,1,0,N
QLD,7,2005,1,0,N
VIC,7,2005,1,0,N
NSW,7,2005,2,0,N
WA,7,2005,1,0,D
NSW,7,2005,1,0,D
NSW,7,2005,1,0,D
VIC,7,2005,1,0,D
SA,7,2005,1,0,D
QLD,7,2005,1,0,D
NSW,7,2005,1,0,D
NSW,7,2005,1,0,D
NSW,7,2005,1,0,D
SA,7,2005,1,0,D
VIC,7,2005,1,0,D
QLD,7,2005,1,0,D
QLD,7,2005,1,0,D
VIC,7,2005,1,0,D
VIC,7,2005,1,0,N
QLD,7,2005,1,0,N
SA,7,2005,1,0,N
VIC,7,2005,1,0,N
NSW,7,2005,1,0,N
NSW,7,2005,1,0,N
QLD,7,2005,1,0,N
NSW,7,2005,1,0,N
VIC,7,2005,1,0,N
QLD,7,2005,1,0,N
NSW,7,2005,1,0,N
VIC,7,2005,1,0,N
NSW,7,2005,1,0,N
ACT,7,2005,1,0,D
NSW,7,2005,1,0,D
VIC,7,2005,1,0,D
VIC,7,2005,1,0,D
SA,7,2005,2,0,D
NSW,7,2005,1,0,D
VIC,7,2005,1,0,D
ACT,7,2005,2,0,D
VIC,7,2005,1,0,D
NSW,7,2005,1,0,N
QLD,7,2005,1,0,N
WA,7,2005,1,0,N
VIC,7,2005,1,1,N
NSW,7,2005,2,1,D
NSW,7,2005,1,1,D
NSW,7,2005,1,1,D
NSW,7,2005,2,1,D
NSW,7,2005,1,1,D
WA,7,2005,1,1,D
NT,7,2005,1,1,N
ACT,7,2005,1,1,N
QLD,7,2005,1,1,N
VIC,7,2005,1,1,N
SA,7,2005,1,1,N
NSW,7,2005,1,1,N
ACT,7,2005,1,1,D
QLD,7,2005,1,1,D
NSW,7,2005,1,1,D
QLD,7,2005,1,1,D
QLD,7,2005,1,1,D
WA,7,2005,1,1,D
WA,7,2005,1,1,D
QLD,7,2005,1,1,D
NSW,7,2005,1,1,D
NSW,7,2005,1,1,D
SA,7,2005,1,1,N
VIC,7,2005,2,1,N
NSW,7,2005,1,1,N
NSW,7,2005,1,1,D
QLD,7,2005,1,1,D
VIC,7,2005,1,1,D
NSW,7,2005,1,1,D
SA,7,2005,1,1,D
NT,7,2005,1,1,D
QLD,7,2005,1,1,D
WA,7,2005,1,1,D
SA,7,2005,1,1,D
SA,7,2005,1,1,D
VIC,7,2005,2,1,D
NSW,7,2005,1,1,D
VIC,7,2005,1,1,D
QLD,7,2005,1,1,D
QLD,7,2005,2,1,N
NSW,7,2005,1,1,N
QLD,7,2005,1,1,N
SA,7,2005,1,1,N
VIC,7,2005,1,1,N
NT,7,2005,1,1,N
SA,7,2005,1,1,N
WA,6,2005,1,1,N
NSW,6,2005,1,1,N
VIC,6,2005,1,1,D
WA,6,2005,1,1,D
NT,6,2005,2,1,D
NSW,6,2005,1,1,D
NSW,6,2005,1,1,D
VIC,6,2005,1,1,D
VIC,6,2005,1,1,D
NSW,6,2005,1,1,D
WA,6,2005,1,1,D
NSW,6,2005,1,1,D
SA,6,2005,1,1,D
NSW,6,2005,1,1,D
QLD,6,2005,1,1,D
NT,6,2005,1,1,D
VIC,6,2005,1,1,D
TAS,6,2005,1,1,D
NSW,6,2005,1,0,N
NT,6,2005,1,0,N
NSW,6,2005,1,0,N
VIC,6,2005,1,0,N
NSW,6,2005,1,1,D
QLD,6,2005,1,1,D
SA,6,2005,1,1,D
QLD,6,2005,2,1,D
NSW,6,2005,1,1,D
QLD,6,2005,1,1,D
NSW,6,2005,4,1,D
NSW,6,2005,1,1,D
NSW,6,2005,1,1,D
VIC,6,2005,1,1,D
NSW,6,2005,1,1,N
VIC,6,2005,1,1,N
NSW,6,2005,1,0,N
QLD,6,2005,1,0,N
